id,replies,retweets,quotes,likes,tidy_tweets,sentiment,Overall_sentimental,day_of_week,date_only,Time
1233460356749680640,447,1532,70,5966,My dad always said Champ when you get knocked down you get back up I ve been knocked down a lot in my life like so many Americans have but always get back up That s the resiliency of the American people Given half a fighting chance there s nothing we can t do https t co e nR Rqn u,0.0031746031746031672,Neutral,Friday,2020-02-28,18:34:00
1233489297002512384,101,544,15,1435,Tomorrow is the South Carolina primary and we need your help to bring us across the finish line If you have a few extra minutes head to https t co eifqewid to talk with folks before they head to the polls ,0.06666666666666667,Neutral,Friday,2020-02-28,20:29:00
1233497602097733632,284,1157,64,4226,America was founded on the promise of equality liberty and justice for all We ve never fully lived up to that promise but we ve never stopped trying We can t rest until we reach our highest ideals and justice truly rings out for all ,0.0,Neutral,Friday,2020-02-28,21:02:00
1233501888827592704,129,637,40,6239,Wrong Veep https t co ojmgKUA XE,-0.5,Negative,Friday,2020-02-28,21:19:00
1233510939720175616,104,497,16,1399,Monica s story is the story of far too many in our country and a solemn reminder of the cost of our inaction No parent should lose their child to an act of gun violence We have to end this epidemic https t co MBQ iPQoHE,0.3,Positive,Friday,2020-02-28,21:55:00
1233529310998388737,222,868,36,2599,Folks a win in South Carolina would help us build momentum at just the right time We re feeling good about our chances but we need your help to pull it off Please chip in what you can every dollar makes a big difference https t co s BfEAawq ,0.44642857142857145,Positive,Friday,2020-02-28,23:08:00
1233549947640958976,813,3541,160,13758,We are in a battle for the soul of this nation Donald Trump s poisonous rhetoric has emboldened the worst among us to crawl out from under their rocks and spread their hate openly We have to get Trump out of the White House and give hate no safe harbor ,-0.47500000000000003,Negative,Saturday,2020-02-29,00:30:00
1233557748387729408,387,1669,85,4613,For too many people across the country normal has become a living nightmare We can t go on like this any longer We have to end our gun violence epidemic https t co kyZlysST a,0.325,Positive,Saturday,2020-02-29,01:01:00
1233757564992540673,294,1575,110,4752,Today s the day South Carolina Confirm your polling location at https t co NqNhRCMWJ grab your photo ID and make sure to get out and vote before PM ET https t co ouFNaOIOu ,0.5,Positive,Saturday,2020-02-29,14:15:00
1233785247457673216,219,965,63,3253,Today South Carolina has the chance to set our nation on a new path Let s go https t co NqNhRCMWJ https t co ITwOCUhlMU,0.13636363636363635,Positive,Saturday,2020-02-29,16:05:00
1233800347061063680,376,1896,93,6332,I m honored to have Congressman Clyburn s vote now I m asking for yours Get out and vote South Carolina https t co NqNhRCMWJ https t co vmJxlQSmvn,0.0,Neutral,Saturday,2020-02-29,17:05:00
1233818466236301312,182,592,17,1891,Today s the day it s primary day in South Carolina Head to https t co eifqewid to make calls from wherever you are in the country to help get folks to the polls ,0.4,Positive,Saturday,2020-02-29,18:17:00
1233840611939061765,178,631,30,2077,To win the battle for the soul of this nation we need everyone to step up and make their voice heard If you live in South Carolina confirm your polling place by heading to https t co NqNhRCMWJ grab your photo ID and get out and vote today https t co kfBYDZr yK,0.4681818181818182,Positive,Saturday,2020-02-29,19:45:00
1233851937331630080,691,3595,200,13804,I ve dedicated my entire life to serving this country and I m not finished yet https t co ic DpNdIZH,0.0,Neutral,Saturday,2020-02-29,20:30:00
1233883142374727681,492,2921,183,8720,We are at an inflection point We can choose four more years of Donald Trump s poisonous rhetoric and divisive politics or we can take the next great step forward as a nation It won t be easy But we can do it together https t co pR zzOqyzI,0.43333333333333335,Positive,Saturday,2020-02-29,22:34:00
1233905713321254912,2511,8955,726,55334,Thank you South Carolina To all those who have been knocked down counted out and left behind this is your campaign Together we will win this nomination and beat Donald Trump ,0.061111111111111116,Neutral,Sunday,2020-03-01,00:03:00
1233907481388158979,568,1742,139,6789,Just days ago the press and the pundits declared our campaign dead But after tonight it s clear we are very much alive and we need your help to keep the momentum going Chip in to help us make the most of our big victory in South Carolina https t co SWSQkpA ,0.1,Positive,Sunday,2020-03-01,00:10:00
1233931842912342016,908,1465,143,7199,I m about to take the stage from South Carolina Tune in to watch live https t co lrtklurDrY,0.13636363636363635,Positive,Sunday,2020-03-01,01:47:00
1233946811787669505,1061,4354,365,22606,The press counted us out The pundits declared our campaign dead But we proved them wrong https t co E MGBpZ RR,-0.35,Negative,Sunday,2020-03-01,02:47:00
1233951593252311041,502,3461,122,17984,From climate change to racial justice TomSteyer has dedicated his life to making progress on some of the most pressing issues of our time His presence will continue to be felt in the race and I look forward to working alongside him to get Donald Trump out of the White House ,0.25,Positive,Sunday,2020-03-01,03:06:00
1233962666298765312,2847,4835,402,22531,South Carolina I can t thank you enough Tonight s big victory has launched us forward and we need your help to keep the momentum going Please chip in a few dollars if you can it ll make a big difference https t co aG mzOI W https t co gsyMNZDdw,-0.05,Neutral,Sunday,2020-03-01,03:50:00
1234115571245047810,530,2576,179,8853,Yesterday this campaign raised M online including from tens of thousands of new supporters You did that Together we will do this We ll get the nomination defeat Donald Trump and win the battle for the soul of this nation Chip in to keep us going https t co pMWsQ CZt,0.4681818181818182,Positive,Sunday,2020-03-01,13:57:00
1234159540670795780,439,1825,83,7497,When the press pundits and our opponents wrote us off TeamJoe delivered big This was the launching pad Now let s win this thing https t co jLcesHB tH,0.4,Positive,Sunday,2020-03-01,16:52:00
1234177834312036352,1137,3902,201,22531,I ve never been more optimistic about America s future than I am today If we come together and unite this country there s not a single thing we can t accomplish ,0.17857142857142858,Positive,Sunday,2020-03-01,18:05:00
1234212386850136067,747,4421,181,19019,Only Donald Trump could make the coronavirus about him This president is dangerous https t co lYGNrAylDW,-0.3,Negative,Sunday,2020-03-01,20:22:00
1234234960518709248,249,1339,52,5146,South Carolina was just the launching pad Our campaign is taking off and we need your help Head to https t co GCxsKwFY h to get involved in your community https t co ZH g ZS xW,0.0,Neutral,Sunday,2020-03-01,21:52:00
1234269185993269249,238,1068,41,3669,With your help we won big in South Carolina Now we re shifting our focus to winning big on Super Tuesday I know we can do it but we need your help to make it happen If you can please chip in to keep our momentum going https t co rLn o a ,0.20833333333333331,Positive,Monday,2020-03-02,00:08:00
1234283278925852672,1190,4666,227,35601,Together we will beat Donald Trump ,0.0,Neutral,Monday,2020-03-02,01:04:00
1234290223451901954,1369,9532,426,74324, PeteButtigieg ran a historic trail blazing campaign based on courage compassion and honesty We will be a better country for his continued service This is just the beginning of his time on the national stage ,0.25,Positive,Monday,2020-03-02,01:31:00
1234296761700823040,260,1520,98,5399,Yesterday we had our best day of online fundraising on this campaign raising M from tens of thousands of new supporters Today we ve already surpassed that total And we re just getting started Join us https t co mAhA TFPT ,0.37878787878787873,Positive,Monday,2020-03-02,01:57:00
1234306179804778496,361,1301,63,6748,The press and the pundits declared our campaign dead But after last night s big victory it s clear we are very much alive https t co eAuSJpdnaw,2.7755575615628915e-18,Neutral,Monday,2020-03-02,02:35:00
1234312722939908098,252,1246,37,6113,Selma thank you for welcoming me back into your community this morning As we commemorate the anniversary of Bloody Sunday we also recognize that the struggle for Black Americans to participate in democracy is not over We have to fight for a more just equal America together https t co aJ ov WEM,-0.09333333333333334,Neutral,Monday,2020-03-02,03:01:00
1234496181868388357,418,2235,108,8195,I m incredibly honored to have the support of latinovictoryus Latinos are the future They must have a voice and as president I will do all in my power to amplify that voice https t co EsdccBqXbW,0.45,Positive,Monday,2020-03-02,15:10:00
1234524116226539523,1541,5732,273,28581,If you want a Democratic nominee who will Build on Obamacare not scrap it Take on the NRA and gun manufacturers not protect them Stand up for the middle class not raise their taxes and make promises that can t be kept Then this is your campaign ,0.0,Neutral,Monday,2020-03-02,17:01:00
1234559851281313792,550,2029,101,8112,Americans can t wait for the false promise of a revolution We need real change right now https t co cVhYjfMhaO,0.028571428571428543,Neutral,Monday,2020-03-02,19:23:00
1234565388106633217,457,1088,81,6865,Something is happening in Virginia https t co uqzMMeYyI,0.0,Neutral,Monday,2020-03-02,19:45:00
1234602129970651138,1133,5912,421,22883,We are in a battle for the soul of this nation and it s a battle we can t lose So let s get back up let s fight back and let s win https t co UHOyeHlAWy,0.26666666666666666,Positive,Monday,2020-03-02,22:11:00
1234624024438878208,890,3196,156,12139,Bernie Sanders has gone after nearly every corporation in the world except the gun manufacturers It s unacceptable We need a president with the courage to take them on and ensure they can be held accountable for the carnage they have caused https t co nebCfE gW,0.1,Positive,Monday,2020-03-02,23:38:00
1234641639869755392,800,4209,222,27088,Proud to have Pete on the trail with me today Our number one priority is to beat Donald Trump and bring unity back to our party Together we re gonna make it happen Welcome to the team PeteButtigieg Watch live https t co BAnAkX oqH,0.4340909090909091,Positive,Tuesday,2020-03-03,00:48:00
1234650818776911874,415,2645,80,8110,This fall Donald Trump will be trying to get the Supreme Court to strike down Obamacare ripping insurance away from million people I ll be fighting to end his administration and to secure for every American the peace of mind that comes from having affordable health care https t co RPj D jsyI,0.08148148148148147,Neutral,Tuesday,2020-03-03,01:24:00
1234663282868252678,703,3514,202,26891,Grateful beyond words to have PeteButtigieg s endorsement A guy of enormous integrity Someone who has as much moral courage as he has physical courage Welcome to the team Mayor Pete https t co nLmO pYHN,0.2,Positive,Tuesday,2020-03-03,02:14:00
1234665774121250817,364,1299,82,7546,I m about to take the stage with Senator AmyKlobuchar in Dallas Texas ahead of Super Tuesday Tune in to watch live https t co q m cCDhcW,0.23484848484848483,Positive,Tuesday,2020-03-03,02:23:00
1234677128311869451,369,1652,76,10459,Honored to have BetoORourke join us on the stage tonight in Dallas Tune in now to hear what he has to say ,0.0,Neutral,Tuesday,2020-03-03,03:09:00
1234678382207455232,412,1567,77,9705,I can t tell you how much Senator AmyKlobuchar s endorsement means to me From the moment she announced it wasn t hard to see she had the grit and determination to do anything she sets her mind to That s why I m confident that we ll beat Donald Trump together https t co M h rFLLC,0.1361111111111111,Positive,Tuesday,2020-03-03,03:14:00
1234691468393975808,400,1838,98,8778, BetoORourke mobilized a state inspired a nation and in the wake of the shooting in El Paso showed us all what compassionate leadership looks like He will be changing this nation for years to come I m so grateful he s on our team https t co d JZm FNS,0.0,Neutral,Tuesday,2020-03-03,04:06:00
1234693733402267649,396,1405,67,5770,Pete and Amy and Beto backed our campaign now we need you This is our moment to come together as a party to beat Donald Trump If you re with us chip in today to keep our momentum going https t co bmzd pFztt,0.0,Neutral,Tuesday,2020-03-03,04:15:00
1234695405021036549,933,2345,406,11640,Seeing what this whole Whataburger thing is about with BetoORourke https t co rdjZUFC y,0.2,Positive,Tuesday,2020-03-03,04:21:00
1234696250068324352,2445,7128,456,49937,Whether you supported Pete Amy Beto or any other candidate in this race know that there is a home for you in our campaign I will do everything I can to earn your vote ,-0.125,Negative,Tuesday,2020-03-03,04:25:00
1234700024984068097,1424,3053,202,21235,The last few days have made one thing very clear We are building the campaign that will beat Donald Trump ,-0.023333333333333327,Neutral,Tuesday,2020-03-03,04:40:00
1234829880618930176,542,1525,111,5545,Today s the day If you re in a Super Tuesday state head to https t co Hy C n lUk to confirm your polling location and make sure to get out and vote https t co zwgsMznvwW,0.41666666666666663,Positive,Tuesday,2020-03-03,13:16:00
1234856304918663168,2093,1632,356,5698,We can t sit by and lose this country to Donald Trump Today we take it back together Go vote https t co Hy C n lUk https t co YgyJFr YR,0.0,Neutral,Tuesday,2020-03-03,15:01:00
1234869139409379331,151,1014,38,5049,Jill and I send our thoughts and prayers for the safety of Tennesseans affected by the tornado Stay safe out there and if you re voting today be sure to follow tndp for updates https t co HpdC T T ,0.5,Positive,Tuesday,2020-03-03,15:52:00
1234879205675954176,676,2504,142,9661,Recorded this last night but couldn t have said it any better myself BetoORourke If you live in any state that s voting on Super Tuesday today is your day Let s go win this thing folks Head over to https t co Hy C n lUk to find your polling location now https t co zmqnyX gvz,0.35393939393939394,Positive,Tuesday,2020-03-03,16:32:00
1234895060635934720,819,2237,330,7911,This is a critical critical moment But don t just take it from me Momentum is growing chip in now to keep us going https t co RTC a uwxg https t co OMNhp OeQe,0.0,Neutral,Tuesday,2020-03-03,17:35:00
1234927020913627140,2387,6313,458,37292,If you want a Democratic nominee who can Beat Donald Trump Keep Nancy Pelosi as Speaker and hold the House Take the US Senate and state legislatures Then this is your campaign ,0.0,Neutral,Tuesday,2020-03-03,19:42:00
1234947405071536129,379,1170,53,4626,Whether you live in Maine or California or any Super Tuesday state in between I m asking for your vote today Together we can beat Donald Trump and set our nation on a new path Head to https t co Hy C n lUk to confirm your polling location and get out and vote https t co nR yukLMRy,0.202020202020202,Positive,Tuesday,2020-03-03,21:03:00
1234957974528937985,387,1615,75,7751,Senator AmyKlobuchar said it best It is time to turn back the division and the hate and the exclusion and the bitterness and it is time to work together If you re in Minnesota or any Super Tuesday state go vote today https t co CJ fGH w,0.1333333333333333,Positive,Tuesday,2020-03-03,21:45:00
1234981882091098115,447,2159,85,9277,We are better than this moment and so much better than this president It s time we get up and take back our country https t co YnqtWumt ,0.3333333333333333,Positive,Tuesday,2020-03-03,23:20:00
1234999833909329920,279,2103,110,14515,Thank you Virginia https t co bbIQ p edB,0.0,Neutral,Wednesday,2020-03-04,00:31:00
1235000018873896961,535,3221,161,23421,Thank you North Carolina https t co FnzuOADiBx,0.0,Neutral,Wednesday,2020-03-04,00:32:00
1235007787161317378,402,2491,98,17278,Thank you Alabama https t co TXjtTF n r,0.0,Neutral,Wednesday,2020-03-04,01:02:00
1235024814756098048,280,2378,96,17247,Thank you Tennessee https t co DkJm k ,0.0,Neutral,Wednesday,2020-03-04,02:10:00
1235026811068633090,287,1884,91,13908,Thank you Oklahoma https t co R XtWWVZNZ,0.0,Neutral,Wednesday,2020-03-04,02:18:00
1235027778048864261,3086,6552,2138,28644,#Joementum https t co UhSdLUT Y,0.0,Neutral,Wednesday,2020-03-04,02:22:00
1235038793528274945,216,1580,59,11337,Thank you Arkansas https t co IUn eMw,0.0,Neutral,Wednesday,2020-03-04,03:06:00
1235042035070947328,318,1862,101,13854,Thank you Minnesota https t co BqKfvLOJDy,0.0,Neutral,Wednesday,2020-03-04,03:19:00
1235044874908393472,192,222,15,1658,I m about to take the stage from California Tune in to watch live https t co nIysK qPFK,0.13636363636363635,Positive,Wednesday,2020-03-04,03:30:00
1235049205275791360,338,1068,56,4668,The press and the pundits declared us dead but tonight has made clear that we are very much alive We re building the campaign that can unite the party and beat Donald Trump but we need your help to do it Chip in to keep this momentum going https t co QgjqRYLxiB,4.625929269271485e-18,Neutral,Wednesday,2020-03-04,03:47:00
1235052234116714498,296,1598,125,11745,Thank you Massachusetts https t co CkA gy RPo,0.0,Neutral,Wednesday,2020-03-04,03:59:00
1235052111358046208,459,2629,322,15890,Thanks Obama https t co kBXnvbJ ND,0.2,Positive,Wednesday,2020-03-04,03:59:00
1235054319239483394,12111,14722,2244,94241,You lost tonight realDonaldTrump Democrats around the country are fired up We are decent brave and resilient people We are better than you Come November we are going to beat you https t co gjZcrcCDlX,0.48888888888888893,Positive,Wednesday,2020-03-04,04:07:00
1235055833894883328,1987,7639,400,50442,Let s unite Let s beat Donald Trump And let s take back this country ,0.0,Neutral,Wednesday,2020-03-04,04:13:00
1235067575710765057,392,1988,77,11071,I want to thank our incredible supporters and volunteers across the country Your faith in our campaign especially when the pundits and the media counted us out means the world to me Let s go win this together https t co ddCTPg WZZ,0.5666666666666668,Positive,Wednesday,2020-03-04,05:00:00
1235075499145064448,6067,4376,569,19639,Team because of you we had an incredible Super Tuesday Now it s time to focus on beating Donald Trump We can get him out of the White House with your help Please chip in a few dollars to help us win this thing https t co Fxrb ujqWM https t co AOwK JKR i,0.3666666666666667,Positive,Wednesday,2020-03-04,05:32:00
1235094180097122304,599,2721,841,18013,Call it a W Thank you Texas https t co iXFI ys wi,0.0,Neutral,Wednesday,2020-03-04,06:46:00
1235094384493727744,1086,4353,367,32390,Thank you Texas https t co QjmWecyyFD,0.0,Neutral,Wednesday,2020-03-04,06:47:00
1235218114461212672,969,4568,306,20165,I m Joe Biden and I m running a campaign that chooses Hope over fear Unity over division Truth over lies And to supporters of Pete Amy and Beto last night was your win too and I m here to earn your vote So join us https t co Wye ZV uuQ https t co oDTZsrcMFi,0.4,Positive,Wednesday,2020-03-04,14:58:00
1235231527191093250,3537,11893,1613,77390, MikeBloomberg I can t thank you enough for your support and for your tireless work on everything from gun safety reform to climate change This race is bigger than candidates and bigger than politics It s about defeating Donald Trump and with your help we re gonna do it ,0.0,Neutral,Wednesday,2020-03-04,15:52:00
1235261222854856704,3548,11510,715,67600,I have said it many times in this campaign This nation will be able to overcome four years of Donald Trump But if this man is reelected we won t recognize this country in a few years We have to get Trump out of the White House ,0.2,Positive,Wednesday,2020-03-04,17:50:00
1235297357648015361,395,1876,81,14043,Thank you Maine https t co scy BwVQCy,0.0,Neutral,Wednesday,2020-03-04,20:13:00
1235307108117221378,261,908,40,5215,We need judges who will respect Roe v Wade as the law and we need a Congress that will protect reproductive rights If I m president that leadership will start at the top ,0.5,Positive,Wednesday,2020-03-04,20:52:00
1235307106682777607,490,2214,93,9092,There is an assault on abortion access and today it has reached the Supreme Court It s time for our leaders to stand up for women s rights https t co RFEUC YLjM,0.0,Neutral,Wednesday,2020-03-04,20:52:00
1235322880314892288,1123,2164,170,10652,Most Americans don t want the false promise of a revolution they want results https t co ElpMRChuc,0.04999999999999996,Neutral,Wednesday,2020-03-04,21:55:00
1235339488802594828,776,3090,110,16506,America was built on the simple idea that we re all created equal but we ve never lived up to it We ve had to fight for it And we ve got to recognize the women who have kept the fires of justice and equality blazing lighting the way forward for us all #WomensHistoryMonth,0.0,Neutral,Wednesday,2020-03-04,23:01:00
1235347289935208448,1029,3210,186,12133,I m grateful that over elected officials and leaders from across the country have endorsed our campaign in the last few days Now I m hoping to get your endorsement If you re with me let me know by adding your name today https t co gnaFCAUzju https t co FKLhU xAzV,-0.1,Negative,Wednesday,2020-03-04,23:32:00
1235365660957474816,927,2122,146,14414,To everyone who has placed your faith in our campaign thus far thank you Your support means the world to me and I hope I make you proud I will do everything I can to bring this country together and restore the soul of our nation https t co prwo rPAct,0.45,Positive,Thursday,2020-03-05,00:45:00
1235374469079797762,3542,5824,496,47775,We are building the coalition that will defeat Donald Trump ,0.0,Neutral,Thursday,2020-03-05,01:20:00
1235563953830481920,1501,4650,293,23896,I m blown away by the grassroots energy we ve seen from Pete Amy and Beto supporters Tuesday wouldn t have happened without all of you It s going to take all of us to beat Donald Trump and I d love to have you on our team https t co PuJ qyW Xz https t co ZgA XHiS,0.5,Positive,Thursday,2020-03-05,13:52:00
1235616060906205184,3957,9972,1397,85857,Senator EWarren is the fiercest of fighters for middle class families Her work in Washington in Massachusetts and on the campaign trail has made a real difference in people s lives We needed her voice in this race and we need her continued work in the Senate ,0.1,Positive,Thursday,2020-03-05,17:20:00
1235616413479550982,367,1561,259,19156,And to Bailey Champ and Major would love to have you over any time ,0.28125,Positive,Thursday,2020-03-05,17:21:00
1235650035251122176,3405,6042,594,36184,We should not tear down Obamacare Period We need to protect and build on it with a new public option to ensure every American has access to the care they need ,-0.004797979797979808,Neutral,Thursday,2020-03-05,19:35:00
1235702883212918784,326,473,47,1966,Not a joke folks We added a bunch of new items to our campaign store that I think you ll like Head to https t co xnkThpmavv to stock up today https t co lGit Flp V,0.13636363636363635,Positive,Thursday,2020-03-05,23:05:00
1235715465890205696,1019,3748,229,20773,I m confident that with the help of PeteButtigieg and his supporters we will unite this country we will beat Donald Trump and we will restore honor and decency to the White House https t co zxEG Dptzt,0.25,Positive,Thursday,2020-03-05,23:55:00
1235725955726893056,4290,13420,972,38616,Here s the deal folks social security is on the ballot this year and the choice couldn t be clearer I ll protect and expand it Donald Trump will cut it and take it away https t co Nyez ihOPa,0.03333333333333333,Neutral,Friday,2020-03-06,00:36:00
1235732075506012160,664,1961,200,7168,For all the hard won progress we ve made in the fight for LGBTQ equality we re not done not nearly That s why I just released my plan to advance LGBTQ equality in America and around the world https t co RSlFCrVlrZ https t co GJxnx h f,-0.17083333333333334,Negative,Friday,2020-03-06,01:01:00
1235733748563533824,6434,13998,1815,63347,Get real Bernie The only person who s going to cut Social Security if he s elected is Donald Trump Maybe you should spend your time attacking him https t co rwvXWmUWG,0.07777777777777778,Neutral,Friday,2020-03-06,01:07:00
1235739373745958912,2471,8880,679,28165,Donald Trump is the most corrupt president in modern American history and the American people deserve to know what he is hiding in his tax returns https t co Idfuq J XU,0.04,Neutral,Friday,2020-03-06,01:30:00
1235750698052202498,10835,7254,1960,56488,We need a president who will choose unity over division ,0.0,Neutral,Friday,2020-03-06,02:15:00
1235949508149661698,776,2872,263,9662,Finally a way to use Twitter without character limits Check out what I had to say when TwitterGov asked me about life on the campaign trail what inspires me and more https t co KUFTs CnX ,0.25,Positive,Friday,2020-03-06,15:25:00
1235977945581326337,653,1845,135,8913,They don t call it Super Tuesday for nothing https t co ye kvggu W,0.3333333333333333,Positive,Friday,2020-03-06,17:18:00
1236002607946067968,1350,2953,362,11253,This is a big moment for our campaign and we could use your help to keep our momentum going Chip in to help us build the campaign that will defeat Donald Trump https t co QZumn bs A https t co WH diBXaiM,0.0,Neutral,Friday,2020-03-06,18:56:00
1236017332478242818,694,2238,107,8937,It s time we restore the great American middle class and this time make sure everyone has a chance to come along That starts with making a minimum wage the law of the land https t co w kfjEZPMd,0.325,Positive,Friday,2020-03-06,19:54:00
1236023348481724416,3397,21109,1868,111938,I don t care who you re supporting attacks like this against a man who could be the first Jewish President are disgusting and beyond the pale Hatred and bigotry have no place in America and it s up to all of us to root out these evils wherever they re found https t co Q Pz hRUDS,-0.142,Negative,Friday,2020-03-06,20:18:00
1236042621677690880,2669,6221,547,35076,Climate change is the existential crisis of our time On day one I ll rejoin the Paris Agreement and then rally the world to push our progress further ,0.0,Neutral,Friday,2020-03-06,21:35:00
1236075337164812288,3997,8272,690,47907,We are so much better than who Donald Trump thinks we are This is the United States of America We treat each other with dignity we leave nobody behind and we give hate no safe harbor ,-0.21500000000000002,Negative,Friday,2020-03-06,23:45:00
1236324479233449984,1344,5275,341,29891,I can t tell you how much I appreciate PeteButtigieg s endorsement If you supported Pete know that there is a home for you in our campaign Join us in the fight to restore the soul of our nation https t co gnaFCAUzju https t co VOu qspbEt,0.2,Positive,Saturday,2020-03-07,16:15:00
1236343856699867137,1550,4979,304,21895,To everyone who has been knocked down counted out or left behind this is your campaign Together we will beat Donald Trump and set our nation on a new path https t co lOQFdTng c,-0.1047979797979798,Negative,Saturday,2020-03-07,17:32:00
1236360367430717440,353,292,46,1835,I m about to take the stage from Missouri Tune in to watch live https t co xVFPWVqXbn,0.13636363636363635,Positive,Saturday,2020-03-07,18:37:00
1236366505979154432,2428,5853,410,33980,We re going to rebuild the great American middle class And this time we re going to bring everyone along regardless of race gender religion ethnicity sexual orientation or disability ,0.325,Positive,Saturday,2020-03-07,19:02:00
1236381353811120128,1772,859,693,2861,I support #AB in California which will give workers the dignity they deserve in the workplace I agree with transportworker that we can t let corporations undermine basic rights by adding these exemptions to ground breaking legislation https t co bouzgRLBU ,0.0,Neutral,Saturday,2020-03-07,20:01:00
1236408784492298240,1642,5400,312,15817,If you re elect Donald Trump he s going to cut Medicare and Social Security I m going to protect and expand these benefits https t co psf xAs YS,0.4166666666666667,Positive,Saturday,2020-03-07,21:50:00
1236433064038780928,957,1880,145,8409,I m about to take the stage from Missouri Tune in to watch live https t co JnUHTuV VH,0.13636363636363635,Positive,Saturday,2020-03-07,23:26:00
1236449049865224194,560,3277,174,13905, Rosie the Riveter represents the American women who worked in factories during World War II Their resilience and hard work helped us win the war Agnes was one of them I called her on her th birthday and I could not be more proud to have her support https t co toIvuhmsw,0.3616666666666667,Positive,Sunday,2020-03-08,00:30:00
1236465665864880128,1947,2762,511,16942,#WhereIsJoe https t co R y wE CKT,0.0,Neutral,Sunday,2020-03-08,01:36:00
1236623516226785283,3561,12997,955,77612,Kamala You ve spent your whole career fighting for folks who ve been written off and left behind and no small part of that alongside Beau From our family thank you https t co ePtRKVjzXB,-0.03500000000000001,Neutral,Sunday,2020-03-08,12:03:00
1236702218092515333,12596,11326,2714,75786,If we give Donald Trump four more years in the White House our planet may never recover ,0.25,Positive,Sunday,2020-03-08,17:16:00
1236727132044304387,717,2660,138,11510,On this #InternationalWomensDay it s a hard truth that in we have not yet reached gender equality in our society I promise that as president I will use every tool available to me and take every opportunity to change that https t co iRRzgi cg,0.05416666666666667,Neutral,Sunday,2020-03-08,18:55:00
1236760575528464384,809,1618,135,7942,I m about to take the stage from Mississippi Tune in to watch live https t co VopdE MvO,0.13636363636363635,Positive,Sunday,2020-03-08,21:07:00
1236769913995313152,651,2601,104,9685,If we are to realize the dream of gender equality we can t be disheartened or disengaged Instead we must recommit to fighting for progress for our own sake and for the sake of all peoples We can and will do this Join us https t co py dyozsYx https t co PJdq s xc,0.6,Positive,Sunday,2020-03-08,21:45:00
1236792814823849985,562,1777,69,6730,In Mississippi and around the nation the daily scourge of gun violence is tearing our communities apart Enough is enough We can t go on like this We have to take on the NRA and end our gun violence epidemic https t co OGXm V IdX,0.0,Neutral,Sunday,2020-03-08,23:16:00
1236805146312466432,3286,9541,589,56797,We are in a battle for the soul of our nation and Donald Trump is poison to our soul We have to get him out of the White House ,0.0,Neutral,Monday,2020-03-09,00:05:00
1236823760210141184,544,2149,58,12766, JohnDelaney is a man of great character and I m honored to have his endorsement Together we ll beat Donald Trump and restore the soul of this nation https t co GatAWB jt,0.8,Positive,Monday,2020-03-09,01:18:00
1236834273526779904,582,2071,60,7697,On the anniversary of the passage of #HR we must recommit ourselves to eliminating all private dollars from our federal elections and restoring the Voting Rights Act Our government should work #ForThePeople not just the powerful https t co DrG YW E,0.15,Positive,Monday,2020-03-09,02:00:00
1237049339241005056,839,4882,176,28855,Cory Your leadership has given hope to so many and has inspired our nation to rise to meet the challenges of today I m incredibly grateful for your endorsement and I look forward to working alongside you to unite the country and defeat Donald Trump https t co VvWH E WBU,0.7,Positive,Monday,2020-03-09,16:15:00
1237073537342603264,556,1308,51,6012,We re building the campaign that will defeat Donald Trump and his team is worried Chip in to help us make Trump a one term president https t co evWQiKMRWT https t co N l eWF k,0.0,Neutral,Monday,2020-03-09,17:51:00
1237088318602579970,658,1756,99,8795,Senator CoryBooker is joining me on the campaign trail in Flint Michigan Tune in to watch live https t co FlNzrqt Nq,0.13636363636363635,Positive,Monday,2020-03-09,18:50:00
1237100844559904769,1095,2771,151,16946,Our diversity is and has always been our greatest strength as a nation Donald Trump doesn t get that we need a president who does ,1.0,Positive,Monday,2020-03-09,19:40:00
1237109652568944644,2039,5072,457,19717,Now is not the time to divide the party and tear down fellow Democrats Now is the time to come together to defeat Donald Trump https t co rkCHKL dU,-0.15555555555555559,Negative,Monday,2020-03-09,20:15:00
1237133991855169536,1306,6420,261,26739,In moments of crisis presidential leadership is even more important But time and time again Donald Trump has proven just how incapable he is of rising to the occasion He is dangerously unfit to lead our country through a global health challenge https t co UIIk gh ht,0.07500000000000001,Neutral,Monday,2020-03-09,21:51:00
1237151428201897985,474,2097,109,11035,Jill and I wish a Happy Holi to those celebrating the arrival of spring and the Festival of Colors May the rest of your year be filled with a rainbow of colors and optimism #Holi ,0.6000000000000001,Positive,Monday,2020-03-09,23:01:00
1237162500757409794,1046,3803,149,18712,I put my faith in Michigan in the depths of the Great Recession and if you believe as I do that our greatest days still lie ahead I hope that you ll put your faith in Team Joe tomorrow https t co OvL KU Vap,0.9,Positive,Monday,2020-03-09,23:45:00
1237177600314753025,1389,5388,834,22237,Nothing can top this endorsement https t co sfJpFQ ig ,0.5,Positive,Tuesday,2020-03-10,00:45:00
1237373939837526016,6000,25800,1548,147456,A wall won t stop a virus Racism won t stop a virus Do your job https t co Mj Zx ccPS,0.0,Neutral,Tuesday,2020-03-10,13:45:00
1237388993869774848,623,1704,85,5919,Today s the day If you live in ID MI MS MO ND or WA head to https t co Hy C mIL M to confirm your polling location and make sure to get out and vote https t co QgL QT op,0.3181818181818182,Positive,Tuesday,2020-03-10,14:45:00
